accession	gene_symbol	advanced_n	advanced_beta	advanced_or	advanced_p	fibrosis_n	fibrosis_rho	fibrosis_p	advanced_fdr	fibrosis_fdr	advanced_direction	fibrosis_direction	present	source_category	evidence_tier	include_in_ecm_excluded_score	is_ecm_structural_gene	boundary
GSE162694	FERMT2	143	-0.7768365017180511	0.45985847415496744	0.0012647953166767107	143	-0.3168483609324598	1.1548233760244513e-4	0.0033653039234593594	5.774116880122256e-4	negative	negative	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ITGA1	143	-0.5640828851016747	0.5688816374126185	0.015967413107750975	143	-0.2312868270748103	0.00544758529305645	0.03033808490472685	0.012014001265251614	negative	negative	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ITGA2	143	0.3217574075384201	1.3795500669133374	0.17229289242191254	143	0.05093078276636288	0.5457834861663113	0.22733089972335682	0.6401164343925875	positive	positive	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ITGA5	143	-0.31224159688902037	0.7318047051290877	0.18389029024546152	143	-0.12799221981713807	0.12765766549315347	0.23607537261241682	0.18949184721639967	negative	negative	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ITGAV	143	0.6791544740300647	1.9722094727241268	0.006855241662225312	143	0.30354092171800245	2.284291271974998e-4	0.014157564302421839	9.863985038073857e-4	positive	positive	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ITGB1	143	0.50183581955106	1.6517508054318204	0.046672801135081064	143	0.07189637950941556	0.39348469704387967	0.07515112047174069	0.48546813271647493	positive	positive	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	ITGB3	143	-0.10668639115198093	0.8988075027813758	0.6459770961976474	143	-0.0072524562183364704	0.9314928712341511	0.6973616379406421	0.9414023698643017	negative	negative	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	PARVA	143	0.7487737699727269	2.1144056785772456	0.01023422092018686	143	0.11942014374554037	0.1554293595987309	0.020255228904536494	0.22372407821029447	positive	positive	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	PARVB	143	-0.11616414345929887	0.8903290696093148	0.6322726778419494	143	0.08981921642552707	0.28605640142310906	0.6973616379406421	0.3774355296554911	negative	positive	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	PTK2	143	-0.9747049050056632	0.37730367756336525	9.176351382681682e-5	143	-0.313122888685567	1.4023630233958638e-4	4.5881756913408413e-4	6.661224361130353e-4	negative	negative	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	SRC	143	0.633774527001164	1.884711063147437	0.02101206371120352	143	0.26275703408779033	0.0015220810031587129	0.037663133067251595	0.004252873391178756	positive	positive	TRUE	integrin_FAK_adhesion	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	CDC42	143	-0.2196578060652624	0.8027934620191611	0.3564080757972806	143	0.0014504912436672942	0.9862825450537193	0.4285919898828058	0.9862825450537193	negative	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	LATS1	143	-0.6237333260843356	0.5359398597934462	0.006129111414899816	143	-0.14144143637120202	0.09198257814928006	0.013233308736715512	0.14325155613412469	negative	negative	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	LATS2	143	0.5439659901029984	1.7228260418782668	0.025567013126315128	143	0.031771211210913995	0.706404688788383	0.043372611553570306	0.7540274767965885	positive	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	LIMD1	143	-0.7859804142805769	0.4556727346586358	0.0023208411860866675	143	-0.23321718008329986	0.005060505564267551	0.005653595323725984	0.01172556167330286	negative	negative	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	LMNA	143	1.1092598478160607	3.0321133383872394	2.01544307280361e-4	143	0.2385720011407483	0.0041122475835386465	8.324656170275779e-4	0.009766588010904286	positive	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	MRTFA	143	0.021497274358414607	1.0217300054637948	0.9293860401156743	143	0.0951544067744146	0.2582817614813055	0.943093577280012	0.3505252477246289	positive	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	MRTFB	143	-0.7114379899452815	0.49093772611944075	0.0023529793512811555	143	-0.12060889220839553	0.15132765141703544	0.005653595323725984	0.22117118284028256	negative	negative	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	RAC1	143	-0.35857091184026524	0.6986740798171701	0.13041290296307786	143	-0.13288462862848505	0.11361594548699783	0.18771554214382422	0.17408894873007733	negative	negative	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	SRF	143	0.46928590650503355	1.5988520556170491	0.06515041099581476	143	0.10615414713804491	0.20700405491201296	0.10315481741004003	0.2935132121886751	positive	positive	TRUE	nuclear_mechanotransduction_MRTF_SRF_Hippo_context	B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE135251	CTGF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE135251	CYR61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	CTGF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE130970	CYR61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	CTGF	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
GSE162694	CYR61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	YAP_TAZ_TEAD_mechanotransduction	A/B	TRUE	FALSE	Gene-level bulk association within locked program; not a mechanism validation or feature-selection step.
