accession	gene_a	gene_b	n_pair	rho	p_value	fdr	edge_significant	edge_direction	boundary
GSE162694	SRC	TLN1	143	0.559370793525723	3.8240645746731674e-13	3.854277274473068e-12	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CDC42	TLN1	143	0.27242358580386744	9.961711466828982e-4	0.002095103235958144	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS1	TLN1	143	0.205924357332808	0.013610251983911047	0.02267528921946374	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS2	TLN1	143	0.5153731245280541	4.510937763625818e-11	3.253850907041887e-10	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LIMD1	TLN1	143	0.2621844118322991	0.0015600296456543404	0.0031618394770070945	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LMNA	TLN1	143	0.39329918907383693	1.1787135487103287e-6	4.261502829952726e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFA	TLN1	143	0.1550444860304015	0.064459643064519	0.09257391646287466	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFB	TLN1	143	-0.11736678814143602	0.1627101536532344	0.21145719653357753	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	RAC1	TLN1	143	0.4445114744410518	2.673196877282315e-8	1.2446114762320684e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SRF	TLN1	143	0.8428625365245083	9.006338391158763e-40	5.744757273789125e-37	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	VASP	VCL	143	0.2891509898552152	4.608797180544979e-4	0.0010419381980320674	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	VASP	ZYX	143	0.10585541219344034	0.2082922264526324	0.26316490976542267	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	VASP	143	-0.029469943202337562	0.7267948795974024	0.7722844210857691	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	VASP	143	-0.031103286384976524	0.7123020961115457	0.7610889890725316	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD3	VASP	143	0.20881348698250105	0.012322060476909648	0.02073803242721507	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD4	VASP	143	-0.1814898716307167	0.030059609732166148	0.04644157697374458	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TGFB1	VASP	143	0.5285137397813453	1.1655897749189436e-11	9.098528575197698e-11	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TGFBR1	VASP	143	-0.08853294592731212	0.2930406972577911	0.3554541464971576	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TGFBR2	VASP	143	0.08337437210676646	0.3221804818337248	0.3868071662779191	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	THBS1	VASP	143	0.426971502675728	1.049932566968365e-7	4.49037252060704e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	AMOTL2	VASP	143	0.048347778981581796	0.5663626588443293	0.6253237566122479	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ANKRD1	VASP	143	0.19372686301133685	0.02043238963898486	0.03269914685952237	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD1	VASP	143	0.20879296759578447	0.012330819026169096	0.020744953636716284	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD2	VASP	143	0.3062682622541777	1.9914725333464612e-4	4.827320771656867e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD3	VASP	143	0.17773892773892772	0.03369238173121725	0.05127351207562543	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD4	VASP	143	0.21383252897337404	0.010336794121104977	0.01766990266107723	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	VASP	WWTR1	143	0.10515775304507698	0.21132296204085965	0.26661684812445274	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	VASP	YAP1	143	0.19052250566335072	0.022652746878393425	0.03582873355013342	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ACTB	VASP	143	-0.07872878295413506	0.34996962007236687	0.4153679834192233	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CAV1	VASP	143	0.12816819330903836	0.12713046622349317	0.17022259150337749	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CFL1	VASP	143	0.17401671098854196	0.03765782491070154	0.05688420174102212	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FLNA	VASP	143	0.25420237039955346	0.002186712705450001	0.004293611358766163	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FLNB	VASP	143	-0.14375061558160146	0.08674419250161614	0.1208464335474933	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PFN1	VASP	143	-0.29781017104960766	3.0342725260876235e-4	7.093207763864524e-4	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FERMT2	VASP	143	-0.32073853376670275	9.40274340148017e-5	2.4225764159035754e-4	TRUE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA1	VASP	143	-0.20939623756525164	0.012075583302599977	0.020400105730650358	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA2	VASP	143	0.31755802882563444	1.1125583919052322e-4	2.824089380248358e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA5	VASP	143	0.040193374700416944	0.6336347944358471	0.6886999408851163	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGAV	VASP	143	0.25016005121638923	0.0025843541958628035	0.005010482624631966	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGB1	VASP	143	0.13155389211727236	0.11731036390724565	0.1583885016165261	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGB3	VASP	143	-0.032662759775435826	0.6985599557880693	0.7490562446190512	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PARVA	VASP	143	0.28935618372238087	4.564063921117568e-4	0.0010328710292848424	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PARVB	VASP	143	0.4376744147870908	4.59857638097641e-8	2.078202787556647e-7	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PTK2	VASP	143	0.1509324009324009	0.07196004062577663	0.102249906162329	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SRC	VASP	143	0.29858169999015066	2.921474167519693e-4	6.854641176024924e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CDC42	VASP	143	-0.145757411602482	0.08238780419728646	0.11542564974611987	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS1	VASP	143	-0.07527742210840802	0.3715599633944452	0.43738867296498757	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS2	VASP	143	0.28686513017498927	5.135240527235336e-4	0.0011475900377430318	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LIMD1	VASP	143	0.14430053514560556	0.08553251082588512	0.11936967589805356	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LMNA	VASP	143	0.37441314553990607	4.090506369251924e-6	1.3508957794903729e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFA	VASP	143	0.5199325322564758	2.839162785831323e-11	2.1269902413988015e-10	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFB	VASP	143	0.34328113201352634	2.701309225540419e-5	7.68728214916378e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	RAC1	VASP	143	-0.026145802554253254	0.7565858665034545	0.7982409957320237	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SRF	VASP	143	-0.033963688893266356	0.6871702033106539	0.7386169855036278	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	VCL	ZYX	143	0.21866689648379786	0.008696566319282244	0.015144371534943532	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	VCL	143	0.30159804983748645	2.5167446243637534e-4	5.967745484749951e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	VCL	143	0.39199415607866306	1.2877687984004711e-6	4.622096209693009e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD3	VCL	143	0.24061853639318426	0.0037942315901003066	0.007145189392576073	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD4	VCL	143	0.2720214058242227	0.00101421139165192	0.002130034743050716	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TGFB1	VCL	143	0.13810368035720147	0.09999515324494831	0.1373776477562714	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TGFBR1	VCL	143	0.30238189041005936	2.42044036600811e-4	5.763875324920646e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TGFBR2	VCL	143	0.3635173511934075	8.100096017477808e-6	2.5273884498978624e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	THBS1	VCL	143	0.6078704159690075	8.226164740959071e-16	1.2887658094169212e-14	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	AMOTL2	VCL	143	0.18553219081388092	0.02652294725235426	0.041523478079159105	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ANKRD1	VCL	143	0.20529301343434422	0.013906933376916385	0.023143666614957755	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD1	VCL	143	0.33245099970452074	4.9782625955156684e-5	1.3471480296349975e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD2	VCL	143	0.05930513148823007	0.48169338474774437	0.5482439365023397	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD3	VCL	143	0.2223234511966906	0.0076133191513513354	0.013436154154459966	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD4	VCL	143	0.23855428608949733	0.00411510181556439	0.007697498787806871	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	VCL	WWTR1	143	0.5403329065300896	3.28025923760946e-12	2.7897823801764266e-11	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	VCL	YAP1	143	0.5656497258609934	1.8258934704275003e-13	1.950386207047557e-12	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ACTB	VCL	143	0.26618569224203026	0.001311922922162641	0.002701907678715956	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CAV1	VCL	143	0.3970829639843724	9.100248959323218e-7	3.366413554546659e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CFL1	VCL	143	0.17075002462326405	0.04145487301001703	0.06207109590534073	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FLNA	VCL	143	0.24590843428871595	0.0030721382142623968	0.005879595853699787	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FLNB	VCL	143	0.262131061426836	0.0015636087974916669	0.0031662191749661193	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PFN1	VCL	143	0.057080829968153904	0.49831139935335267	0.5635664635543869	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FERMT2	VCL	143	0.2181169769197938	0.008870754520009464	0.015411641607720723	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA1	VCL	143	0.2929840112938704	3.836501078678308e-4	8.798139350949484e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA2	VCL	143	0.546299944187268	1.6969522403946394e-12	1.5245255036945806e-11	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA5	VCL	143	0.20193128467776353	0.015583674204628235	0.02561896366850702	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGAV	VCL	143	0.46592961029580743	4.5140398638236036e-9	2.419590395194765e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGB1	VCL	143	0.5848435601956727	1.7251707568849698e-14	2.169827444927152e-13	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGB3	VCL	143	0.1648035063528021	0.04919041437513133	0.07231978932662542	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PARVA	VCL	143	0.19708870941265305	0.018307305677700805	0.02955246560048232	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PARVB	VCL	143	0.07812961686201121	0.35366016594024086	0.41907978793078166	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PTK2	VCL	143	0.31649102071637275	1.1766677406731585e-4	2.97393974856059e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SRC	VCL	143	0.3123337929675957	1.4607764199635654e-4	3.6195153802093895e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CDC42	VCL	143	0.29417823960077477	3.6215184828819133e-4	8.313665823171076e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS1	VCL	143	0.3684625233921008	5.958796723548669e-6	1.918242780868407e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS2	VCL	143	0.27979414951245934	7.13493581788424e-4	0.00154498004009957	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LIMD1	VCL	143	0.2766300600807643	8.24330610927592e-4	0.001761912962083149	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LMNA	VCL	143	0.08680931744312025	0.3025759135895761	0.36572860156401116	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFA	VCL	143	0.46085311402212803	6.958086619011529e-9	3.607913123358409e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFB	VCL	143	0.4083645228011425	4.127607198996014e-7	1.606779960202023e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	RAC1	VCL	143	0.3350036114120621	4.3190324654617166e-5	1.1816470562675591e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SRF	VCL	143	0.21015135099642138	0.01176264120433434	0.019924200674261316	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	ZYX	143	0.5341360517416854	6.416138576650927e-12	5.208737953590253e-11	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD2	ZYX	143	0.17844889851932103	0.032977603681000424	0.0503057739787041	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD3	ZYX	143	0.22512229554483074	0.006866822098957767	0.01225434079610169	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SMAD4	ZYX	143	-0.16492662267310151	0.0490188851030402	0.07209134452736314	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TGFB1	ZYX	143	0.49587149939262604	3.030606801400794e-10	1.9582719780397315e-9	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TGFBR1	ZYX	143	0.05621080797137134	0.504892550771836	0.5694228944673523	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TGFBR2	ZYX	143	0.383536064874093	2.264389217357906e-6	7.825462736457471e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	THBS1	ZYX	143	0.3658811845431563	6.998925104065607e-6	2.2147555343481884e-5	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	AMOTL2	ZYX	143	0.6061426836074723	1.0425035117037398e-15	1.5886614947976784e-14	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ANKRD1	ZYX	143	0.2801200142724731	7.028935162575456e-4	0.0015249852041253357	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD1	ZYX	143	-0.038432811320135256	0.6485881925221544	0.7028049126240106	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD2	ZYX	143	0.1919916937522571	0.02161020981733393	0.034325715700603346	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD3	ZYX	143	0.5650874946649594	1.9520876675847122e-13	2.065419771508469e-12	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	TEAD4	ZYX	143	0.5322441642864177	7.853290554412405e-12	6.295321781948185e-11	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	WWTR1	ZYX	143	0.2785301552907186	7.560154133242062e-4	0.0016244508279560062	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	YAP1	ZYX	143	0.11847073114678747	0.15876478287274495	0.20727624430608368	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ACTB	ZYX	143	0.7064989001608719	6.374006171455522e-23	2.8459937555548902e-21	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CAV1	ZYX	143	0.29470353590071896	3.530531515210918e-4	8.138267018800594e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CFL1	ZYX	143	0.6499597820020354	1.5914838931471112e-18	3.6749314903463756e-17	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FLNA	ZYX	143	0.6931079483896385	8.655439151907195e-22	3.1964132019962596e-20	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FLNB	ZYX	143	0.3091245608851242	1.7224866406161462e-4	4.225770796896205e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PFN1	ZYX	143	0.6081699990150693	7.893956566631051e-16	1.2454599318023902e-14	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	FERMT2	ZYX	143	-0.029034932203946286	0.7306713833789195	0.7751123133254635	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA1	ZYX	143	-0.04119061689484224	0.6252294031149442	0.680558089933746	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA2	ZYX	143	0.012471683246331132	0.8824718470240975	0.9076795201480294	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGA5	ZYX	143	0.38580961292228894	1.9486467664283356e-6	6.8080655806748965e-6	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGAV	ZYX	143	0.11712876325552381	0.16357033552099426	0.21230474183500736	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGB1	ZYX	143	-0.07726369874257198	0.359036586555999	0.424661816946367	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ITGB3	ZYX	143	0.2795315013624872	7.22143997543956e-4	0.0015606839056310571	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PARVA	ZYX	143	0.4974104533963688	2.6189469457061963e-10	1.7021249072166182e-9	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PARVB	ZYX	143	-0.02146738238287534	0.7991179417744526	0.835807357700382	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	PTK2	ZYX	143	-0.18421484618667716	0.02763426334411219	0.04305198389094938	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SRC	ZYX	143	0.5567525197806887	5.181094770131636e-13	5.111595232791773e-12	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CDC42	ZYX	143	0.05341606750057454	0.526335592404702	0.5894377777995973	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS1	ZYX	143	-0.026995305164319246	0.7489364942964671	0.7918544747889475	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LATS2	ZYX	143	0.5064225680422862	1.0975958700955956e-10	7.499549708412761e-10	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LIMD1	ZYX	143	0.0944958797071473	0.2616062282573979	0.32151715088612204	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	LMNA	ZYX	143	0.5420360156275649	2.7213485322837165e-12	2.3502555506086645e-11	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFA	ZYX	143	0.16949013427886667	0.04300262148454904	0.06408768522313467	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	MRTFB	ZYX	143	-0.1737089201877934	0.03800262501787558	0.05728619875246943	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	RAC1	ZYX	143	0.20189024590433038	0.015605185650388551	0.025644885509379788	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SRF	ZYX	143	0.7619135559276403	2.208996558122802e-28	2.5290178543636695e-26	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	SMAD2	143	0.30028480908762595	2.686096582478572e-4	6.339017569115657e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	SMAD3	143	0.1133039495715552	0.17786119425518926	0.22892771183321417	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	SMAD4	143	0.14642634360944218	0.08097530203681717	0.11369645396049959	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	TGFB1	143	0.12446239206802585	0.138591591787053	0.18356910629759465	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	TGFBR1	143	0.2787517646672576	7.483959307383227e-4	0.0016104037738537884	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	TGFBR2	143	0.3283512262385501	6.237774523688912e-5	1.6552529652035563e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	THBS1	143	0.28274483732230205	6.226456232769342e-4	0.001367492724019435	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	AMOTL2	SERPINE1	143	0.3035597032075905	2.2821447808943685e-4	5.460759081829236e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ANKRD1	SERPINE1	143	0.10307746689971851	0.22054694699569755	0.2767684424777374	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	TEAD1	143	0.12451163859614563	0.1384342879733117	0.18341516195870528	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	TEAD2	143	-0.02486949670048261	0.7681226743047513	0.808693171603564	FALSE	negative	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	TEAD3	143	0.2960496076693259	3.3069428156343064e-4	7.670389439899832e-4	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	TEAD4	143	0.2180882497783906	0.008879938052395953	0.015415600079295462	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	WWTR1	143	0.3357505170885452	4.14221375761885e-5	1.1360555545312141e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	SERPINE1	YAP1	143	0.3183254538888341	1.0684807431465516e-4	2.7245953844370945e-4	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	ACTB	SERPINE1	143	0.5721995141009225	8.303866639195083e-14	9.339235401512859e-13	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CAV1	SERPINE1	143	0.1695352769296431	0.042946341588235466	0.06404656486021088	FALSE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
GSE162694	CFL1	SERPINE1	143	0.44808595160707826	2.0034681000226182e-8	9.526608164644292e-8	TRUE	positive	Bulk coexpression edge among locked genes; association only, not direct interaction or causal regulation.
